0,6.16136,0,0,3,-0.0981,-9.81
0.01,4.18949,-0.158289,-0.000231684,4.3083,-0.0910989,-9.80985
0.02,4.43837,-0.101268,-0.000134679,4.13893,-0.227552,-9.80991
0.03,3.55181,-0.51345,-0.00087725,4.58643,-0.116302,-9.80953
0.04,4.67897,0.394353,0.000810416,4.52259,-0.264644,-9.80963
0.05,4.65168,0.355722,0.000737092,4.76837,-0.0553709,-9.80904
0.06,4.63769,0.324778,0.000677468,4.88517,0.0535071,-9.80865
0.07,4.62358,0.283773,0.000597522,4.89622,-0.0197363,-9.8086
0.08,4.76637,0.704768,0.00142628,4.54458,-1.17496,-9.81068
0.09,5.0266,1.63349,0.0032702,4.93351,0.196653,-9.80776
0.1,5.41183,3.22374,0.00645173,5.3928,2.07002,-9.80382
0.11,5.49405,3.46915,0.00694604,6.01857,4.94181,-9.79783
0.12,5.9298,5.65082,0.0113704,6.4385,6.8593,-9.79375
0.13,6.34958,7.7917,0.0157393,5.87441,3.03292,-9.80135
0.14,7.08906,11.9362,0.0242486,5.61223,1.10252,-9.80512
0.15,7.02259,10.718,0.0217319,4.82686,-4.21736,-9.8159
0.16,8.29603,18.6222,0.038154,4.69964,-4.8919,-9.8171
0.17,9.01986,22.3511,0.0459464,5.36372,-0.0452341,-9.80676
0.18,9.09101,21.2787,0.0436908,5.78544,2.82942,-9.80052
0.19,10.1253,27.1169,0.0560381,6.31464,6.29085,-9.79299
0.2,10.6916,29.2237,0.0605203,7.56044,14.6365,-9.77502
0.21,11.4888,32.8329,0.0682479,7.74371,14.8024,-9.77445
0.22,13.5044,44.8728,0.0941949,7.90564,14.8039,-9.77424
0.23,14.1447,46.2363,0.0971508,8.96133,21.162,-9.76023
0.24,16.0472,56.4365,0.119428,9.68015,24.6565,-9.75239
0.25,16.8889,58.3923,0.123727,9.53433,21.7938,-9.75847
0.26,16.8646,54.1298,0.114282,10.5977,27.6226,-9.74534
0.27,16.1304,45.2372,0.094436,10.7548,26.6946,-9.7472
0.28,17.1507,49.1775,0.103293,11.9781,33.2315,-9.73228
0.29,18.1206,52.4793,0.11077,12.4053,33.7893,-9.7308
0.3,19.0374,55.1742,0.116921,12.6406,32.987,-9.73241
0.31,20.513,61.4993,0.131476,12.5597,30.0778,-9.73888
0.32,21.7704,65.8822,0.141643,12.6029,28.2234,-9.74295
0.33,22.6989,67.717,0.145931,12.7625,27.2921,-9.7449
0.34,23.2402,66.7975,0.143759,13.3077,29.0411,-9.74055
0.35,24.264,69.2059,0.149484,13.5152,28.3829,-9.74188
0.36,25.2555,71.2303,0.154336,14.1039,30.345,-9.73694
0.37,25.017,64.8189,0.138825,15.7358,39.2065,-9.71527
0.38,26.3356,69.3373,0.149842,16.8022,43.6522,-9.70419
0.39,26.0857,62.9897,0.134225,17.4823,45.195,-9.70016
0.4,26.3983,60.8563,0.12893,18.4964,48.879,-9.69078
0.41,28.4872,70.8115,0.153828,19.4017,51.5831,-9.68378
0.42,28.7236,67.6419,0.14583,19.6527,49.7061,-9.68827
0.43,29.5139,68.4087,0.147776,20.4052,51.3259,-9.6839
0.44,29.0064,60.4012,0.127239,19.9638,44.8124,-9.70035
0.45,28.7144,54.3803,0.11167,20.0792,42.4791,-9.70614
0.46,29.4988,55.9987,0.115885,21.5378,49.3313,-9.68802
0.47,30.4932,58.9205,0.123559,21.0616,42.7166,-9.70515
0.48,31.6458,62.7101,0.133592,21.1457,40.3125,-9.71126
0.49,32.4419,63.8481,0.136626,21.3353,38.7795,-9.71509
0.5,32.3116,58.6779,0.122713,21.8991,39.8663,-9.71191
0.51,31.7727,51.1056,0.102181,22.3945,40.4203,-9.71014
0.52,33.4794,59.1522,0.124161,23.24,43.2921,-9.70203
0.53,34.6575,63.1014,0.135028,24.2693,47.2088,-9.69098
0.54,36.6109,72.0037,0.159713,25.7418,53.8458,-9.67231
0.55,36.746,68.0673,0.14871,25.8281,50.7055,-9.68081
0.56,36.6189,62.6305,0.133404,26.1511,49.3696,-9.6843
0.57,37.1866,62.2377,0.132286,26.0046,44.9617,-9.69652
0.58,36.9791,56.6503,0.116327,27.0808,49.0845,-9.68447
0.59,36.0758,46.7534,0.0878596,27.2172,46.6001,-9.69134
0.6,36.5749,46.967,0.0884756,26.7618,40.2981,-9.70931
0.61,36.1824,41.161,0.0715383,27.9693,45.6194,-9.6935
0.62,37.5378,47.5184,0.0902085,29.3319,51.6278,-9.67557
0.63,38.386,50.0318,0.0976387,30.6965,57.2442,-9.65868
0.64,38.6106,48.1757,0.0921091,31.3697,57.8266,-9.65666
0.65,38.5549,44.5564,0.0812565,32.3688,60.5648,-9.64816
0.66,39.4074,47.298,0.0895282,31.7369,52.1324,-9.67331
0.67,39.1602,42.4484,0.0747923,32.4984,53.6536,-9.6684
0.68,40.579,49.1465,0.0952732,33.0301,53.5244,-9.6685
0.69,40.98,48.5377,0.0933965,33.6253,53.8314,-9.66726
0.7,42.3084,54.2175,0.110991,34.8306,58.2274,-9.65334
0.71,41.8755,47.6506,0.0905102,34.2527,50.3158,-9.67771
0.72,43.122,52.8378,0.106786,35.7549,56.9485,-9.65659
0.73,43.8422,54.1308,0.110866,35.728,52.8348,-9.66927
0.74,45.347,60.6222,0.131492,35.9451,50.6421,-9.67594
0.75,46.7244,65.8175,0.148102,35.6997,45.481,-9.69213
0.76,46.2024,57.87,0.122524,36.9607,50.8143,-9.67466
0.77,46.7779,57.8493,0.122453,37.9559,53.9979,-9.66404
0.78,47.5033,58.8403,0.125677,38.0137,50.6538,-9.67462
0.79,48.3096,60.3094,0.130488,38.5864,51.0027,-9.67315
0.8,49.3108,62.9923,0.13933,38.6694,48.0295,-9.68264
0.81,50.1236,64.2252,0.143415,38.1636,41.2909,-9.70467
0.82,50.9569,65.5132,0.147709,36.9799,30.4397,-9.74056
0.83,50.5449,58.3271,0.12358,36.5555,25.4333,-9.75704
0.84,52.2658,65.9911,0.149456,37.1119,27.3704,-9.75017
0.85,53.1011,67.174,0.153469,37.4703,27.8437,-9.74823
0.86,53.6224,66.1624,0.150007,37.6455,27.0506,-9.75061
0.87,54.3711,66.7503,0.152023,36.9621,20.5284,-9.77268
0.88,54.948,66.1414,0.149913,37.1443,20.2751,-9.77322
0.89,55.6895,66.6822,0.151787,37.5751,21.7129,-9.76788
0.9,56.2358,65.8722,0.148951,38.2346,24.5952,-9.75747
0.91,56.5354,63.4548,0.140447,38.0005,21.2643,-9.76883
0.92,57.4783,65.5327,0.147788,38.7354,24.6845,-9.7564
0.93,58.7293,69.5466,0.162053,39.6743,29.2483,-9.73982
0.94,59.5111,70.1295,0.164131,41.0748,36.6136,-9.71314
0.95,60.5629,72.4923,0.172619,41.2422,35.1779,-9.71796
0.96,60.5905,67.7973,0.155642,41.3741,33.6,-9.72331
0.97,61.1437,66.9582,0.152587,41.4742,31.9141,-9.72908
0.98,61.9915,68.16,0.156973,42.6494,37.5827,-9.70801
0.99,62.6913,68.284,0.157423,43.2976,39.3202,-9.70127
1,63.9344,72.0595,0.171364,42.768,33.0074,-9.72423
1.01,63.658,65.3458,0.146424,44.05,39.3221,-9.70042
1.02,63.1169,57.3012,0.116383,45.4855,46.2454,-9.67421
1.03,62.9644,52.4155,0.0980406,46.2309,48.0551,-9.66705
1.04,62.4644,45.5176,0.0720092,46.7513,48.2264,-9.66604
1.05,63.9338,52.3501,0.0979226,46.6497,44.1967,-9.68096
1.06,64.236,50.8604,0.0922391,47.6307,47.7309,-9.66712
1.07,64.6479,50.2103,0.0897438,49.1965,54.9661,-9.63901
1.08,65.079,49.7328,0.0879008,48.9536,49.5314,-9.65958
1.09,65.7849,51.1381,0.0933393,50.2145,54.5919,-9.63961
1.1,67.1298,56.7539,0.115193,49.828,48.2148,-9.66406
1.11,67.0215,52.2025,0.0973835,49.3019,41.3267,-9.69062
1.12,67.4739,51.7348,0.0955407,49.4786,39.6363,-9.69689
1.13,67.7286,49.9661,0.0885479,49.0647,34.0813,-9.71846
1.14,67.6011,45.7429,0.0717724,50.0392,38.2526,-9.70151
1.15,67.1155,39.3915,0.0464198,51.467,45.1961,-9.67341
1.16,68.7397,47.6787,0.0796579,51.5163,42.3876,-9.68428
1.17,70.2761,54.8172,0.108429,51.9484,42.3463,-9.68406
1.18,71.8652,61.8302,0.136832,53.9757,53.0526,-9.6403
1.19,73.4115,68.0823,0.162275,54.5743,53.4149,-9.63843
1.2,73.1792,61.9333,0.137117,54.4039,48.5724,-9.65784
